medidor_iot,fecha_instalacion,fecha_desinstalacion,estado,tipo_medidor_id
68:A1:59:BB:FC:BD,2022-05-17,,Operativo,5
4A:B0:C7:32:13:9F,2019-02-24,,Operativo,3
0C:D4:F8:B8:78:72,2023-01-21,,Reacondicionado,4
7D:B7:3D:A4:F4:9C,2020-06-18,,Mantenimiento,2
8C:62:BB:08:C7:91,2019-04-15,,Operativo,2
CC:02:9C:2A:85:4B,2014-05-29,,Operativo,1
50:20:67:81:03:21,2024-08-29,,Operativo,3
74:30:A3:65:77:2E,2017-05-27,,Operativo,3
47:09:0E:4C:2F:37,2022-10-08,,Nuevo,1
8F:1D:D8:15:85:8D,2024-04-10,,Operativo,4
51:F5:7B:88:1A:9A,2017-11-02,,Operativo,5
89:B0:97:3C:98:A9,2017-09-14,,Operativo,2
CD:CE:59:60:FB:3F,2014-05-29,,Operativo,3
22:7C:0B:74:6B:FB,2017-10-25,,Reacondicionado,5
27:F8:1F:8A:E8:79,2018-05-18,,Operativo,2
AB:E9:FA:FE:E3:C5,2017-01-13,,Operativo,2
73:8C:4E:5D:D2:C9,2018-03-30,,Operativo,3
BC:94:D4:30:2C:E5,2017-07-25,,Operativo,1
A2:56:E6:2E:15:6A,2025-11-04,,Operativo,1
B8:33:09:15:7D:04,2016-03-13,,Operativo,3
85:B9:33:70:EC:9F,2021-03-25,,Operativo,3
93:3C:5F:87:FA:C1,2020-11-04,,Operativo,5
77:1A:C9:0A:C1:11,2023-02-02,,Operativo,4
A2:81:9A:78:38:49,2019-09-15,,Operativo,2
33:09:BF:8B:E0:72,2021-01-28,,Dañado,1
C0:3D:BD:73:20:2A,2024-11-03,,Mantenimiento,1
D4:8D:77:0E:BA:CD,2017-06-05,,Dañado,4
8E:4E:FE:0B:8A:2F,2017-07-03,,Nuevo,2
EC:BB:05:91:EA:EB,2018-12-22,,Operativo,2
C1:A3:61:C5:A1:93,2014-09-16,,Operativo,3
2E:B9:C5:89:4E:40,2019-06-01,,Operativo,3
AB:ED:3E:83:F4:94,2017-09-16,,Operativo,5
C0:90:9C:59:44:C8,2017-02-22,,Operativo,1
19:18:5C:74:14:DB,2021-01-13,,Operativo,2
8A:27:65:5E:77:FB,2022-12-06,,Operativo,2
EE:22:C5:F9:53:27,2016-04-11,,Dañado,1
8F:73:F7:88:4D:B9,2024-05-13,,Reacondicionado,5
4E:E4:B3:EF:11:61,2026-05-08,,Dañado,2
58:DF:C9:27:39:93,2019-07-03,,Mantenimiento,2
32:19:D9:11:31:68,2016-10-09,,Operativo,3
E9:A5:67:6F:76:8D,2021-08-28,,Operativo,5
21:0C:8D:77:CD:AE,2015-06-16,,Nuevo,4
08:0C:62:8A:F8:C8,2017-12-04,,Operativo,4
EE:EE:AA:03:15:44,2017-02-14,,Reacondicionado,4
42:2C:71:E9:90:09,2018-11-05,,Operativo,1
2F:59:5C:C4:E7:FF,2026-04-08,,Operativo,4
4F:47:BF:08:04:35,2021-04-11,,Operativo,4
D5:21:A2:88:18:D7,2021-05-15,,Operativo,1
6B:9A:67:B0:ED:4E,2025-03-20,,Operativo,4
97:5D:0E:23:E6:25,2018-07-13,,Operativo,3
C7:10:00:3C:89:D7,2021-01-30,,Operativo,3
2B:DC:1E:9B:52:13,2025-02-24,,Dañado,4
38:43:C3:85:89:C7,2023-07-28,,Operativo,4
DC:01:A7:5B:04:F8,2024-12-14,,Nuevo,2
41:37:3B:F3:DA:87,2022-11-17,,Operativo,3
72:82:91:02:E4:87,2018-04-20,,Operativo,5
28:2A:C9:5A:57:2F,2017-09-17,,Operativo,3
3E:9B:52:03:4F:47,2017-03-17,,Reacondicionado,4
3E:4B:78:B0:C0:6A,2025-09-26,,Operativo,3
E3:20:A9:13:93:F8,2020-01-25,,Operativo,1
D8:9C:30:43:CB:7C,2020-04-07,,Operativo,2
C6:07:87:F1:47:79,2019-04-09,,Operativo,4
C5:88:A4:68:AC:11,2026-04-26,,Mantenimiento,1
4D:03:14:D9:80:AD,2016-04-28,,Operativo,1
03:AB:34:1B:0A:3D,2020-03-20,,Mantenimiento,3
BF:D0:78:59:A3:1B,2025-11-14,,Operativo,5
34:7C:85:F8:9B:61,2014-12-09,,Operativo,1
AC:C4:79:08:A3:2A,2025-06-08,,Operativo,2
4E:4A:FB:BB:0B:C2,2023-03-16,,Operativo,5
6E:44:B0:61:9D:2D,2015-08-31,,Operativo,3
2F:98:59:08:BF:1B,2014-07-25,,Operativo,1
6A:7C:48:B2:0B:D5,2022-09-30,,Operativo,1
29:0F:CF:B2:D0:7B,2022-07-30,,Operativo,5
60:A1:DB:10:CD:BD,2026-03-12,,Dañado,4
AE:0C:38:EC:3E:0A,2022-12-21,,Operativo,5
4C:10:88:4C:CA:0B,2022-11-02,,Operativo,1
E8:57:69:5F:77:D8,2017-03-11,,Operativo,1
68:9D:DC:FD:96:8B,2014-11-06,,Operativo,5
FB:41:11:A2:6D:0E,2017-01-15,,Operativo,5
24:B8:34:ED:70:C5,2023-11-02,,Operativo,1
DE:43:0A:DD:6E:F4,2020-10-22,,Operativo,4
B7:EC:38:11:96:70,2018-03-27,,Operativo,1
F8:E8:C7:4B:47:65,2015-07-04,,Mantenimiento,3
10:28:6A:1F:BD:48,2025-03-10,,Operativo,5
85:94:0B:89:8E:92,2022-01-09,,Operativo,2
1C:75:2A:12:0B:B4,2024-05-31,,Operativo,2
A6:CE:4E:7E:38:FA,2020-08-09,,Operativo,4
8A:93:7A:0F:4C:17,2014-07-12,,Operativo,3
E4:C9:52:12:FA:20,2014-06-24,,Operativo,1
7E:F5:EE:C1:90:1A,2022-08-31,,Operativo,4
C5:F7:51:D0:D8:66,2018-07-14,,Operativo,5
86:12:DE:9A:69:8E,2021-05-19,,Operativo,3
0D:7C:34:D2:C4:F8,2015-03-17,,Mantenimiento,5
48:D3:89:07:F7:0F,2024-08-04,,Operativo,3
85:D5:61:82:4A:E6,2015-02-23,,Nuevo,1
D9:15:A9:F6:7B:26,2023-03-14,,Operativo,1
97:68:57:18:4B:9D,2023-03-30,,Operativo,1
1F:F4:BF:45:E8:F1,2015-07-01,,Reacondicionado,1
AB:16:31:4A:A2:BF,2022-11-14,,Mantenimiento,2
C9:88:91:C0:5B:B2,2023-11-23,,Operativo,4
20:86:D4:D6:EA:CC,2016-04-08,,Operativo,4
0F:11:E1:6E:E4:C9,2015-11-20,,Operativo,1
69:0F:E8:11:69:3D,2014-09-05,,Reacondicionado,3
A9:3E:38:D9:7D:FA,2021-04-19,,Operativo,3
58:DA:62:36:B9:EC,2019-07-06,,Operativo,3
A1:48:E2:00:7C:9C,2021-04-05,,Mantenimiento,5
42:B6:C0:16:BB:DC,2017-04-05,,Dañado,3
4D:C4:0E:E8:33:6C,2016-12-22,,Mantenimiento,4
89:B3:28:54:81:A2,2019-01-22,,Operativo,4
6F:D7:14:10:39:FC,2014-06-25,,Operativo,4
49:32:C8:A9:EC:E7,2022-07-08,,Operativo,2
40:94:EB:F1:BE:CF,2025-09-29,,Operativo,2
F5:9C:20:07:4B:9A,2014-07-21,,Reacondicionado,2
44:1D:2F:C2:6C:1F,2018-08-26,,Operativo,3
CB:84:5A:87:20:93,2024-12-10,,Operativo,5
23:82:69:66:D0:4B,2014-07-27,,Operativo,1
EA:86:32:5C:74:50,2024-06-25,,Reacondicionado,5
4E:05:67:4B:7E:5F,2015-02-25,,Operativo,3
AA:8C:D6:03:71:E7,2022-09-04,,Operativo,3
EF:99:96:55:84:95,2014-12-27,,Operativo,5
C2:66:E5:C4:EC:7D,2023-08-17,,Operativo,1
DE:A0:8E:9A:3A:FC,2019-02-02,,Operativo,5
4D:C7:6D:AA:83:29,2022-09-18,,Reacondicionado,2
15:81:AD:CF:92:CC,2014-07-15,,Operativo,2
97:FC:4D:AC:0B:B5,2025-06-20,,Operativo,2
58:C3:EA:E9:0D:79,2020-01-19,,Reacondicionado,1
EB:BD:DC:B9:F6:70,2020-02-08,,Operativo,5
7D:BB:AA:D4:12:FE,2016-09-27,,Operativo,4
19:06:BF:3C:24:F2,2015-03-21,,Operativo,1
8C:AF:56:13:78:26,2018-03-06,,Reacondicionado,2
2F:FC:3D:F3:F7:83,2017-06-27,,Operativo,5
A9:6F:45:12:B5:94,2018-04-23,,Reacondicionado,1
3A:6B:49:50:B4:4D,2021-05-06,,Operativo,1
9D:AA:8A:BC:68:10,2014-08-15,,Operativo,2
3D:0B:5B:D8:5A:21,2015-08-22,,Mantenimiento,2
AE:E9:EA:E7:5C:42,2022-10-28,,Operativo,2
A1:90:20:8C:EA:90,2016-06-18,,Operativo,4
82:65:88:B0:F4:38,2019-06-18,,Nuevo,4
ED:11:CE:03:0E:1E,2025-09-25,,Operativo,4
ED:75:03:1A:46:14,2020-03-24,,Dañado,5
55:C8:53:48:B2:BB,2017-03-13,,Operativo,2
4D:BA:8C:48:AC:7A,2014-12-18,,Operativo,1
8C:49:3A:41:E2:85,2014-06-03,,Operativo,5
B5:05:F2:B5:F1:AB,2014-11-27,,Operativo,5
AE:5B:22:F7:F1:9B,2025-04-24,,Operativo,2
9B:21:72:E1:99:58,2016-05-18,,Operativo,4
16:46:FA:DD:AD:75,2024-07-18,,Operativo,4
BA:88:32:81:61:24,2018-09-04,,Operativo,4
81:2B:F9:51:0A:4C,2018-06-23,,Nuevo,3
F4:49:EE:86:E3:86,2015-12-23,,Mantenimiento,1
32:CE:54:26:48:0E,2022-04-09,,Operativo,3
D1:B1:6F:3D:A9:12,2014-10-08,,Reacondicionado,2
6F:C9:EE:D3:DF:E1,2024-10-12,,Nuevo,1
2D:8B:E2:D1:F3:3C,2026-04-13,,Operativo,3
44:CF:98:A5:6C:26,2021-06-27,,Operativo,5
2D:F2:F4:33:06:CF,2016-04-16,,Operativo,4
9E:68:8F:8C:0A:33,2019-11-05,,Operativo,3
22:FF:7F:33:30:53,2020-11-19,,Mantenimiento,1
21:9A:C8:72:76:26,2019-11-30,,Nuevo,1
ED:DD:21:5F:EB:C4,2025-08-08,,Operativo,5
3C:7D:A9:41:C8:69,2020-11-23,,Operativo,5
5D:45:2E:72:BE:4A,2023-09-25,,Operativo,2
7D:73:80:F5:C4:B3,2021-08-19,,Operativo,4
92:45:43:9C:0B:7B,2017-09-27,,Reacondicionado,2
40:1B:57:28:2D:3D,2024-03-24,,Operativo,5
68:E4:33:E5:74:5A,2019-04-09,,Operativo,5
04:66:68:6D:41:B1,2024-11-18,,Operativo,4
81:AF:BC:BE:52:FD,2016-11-02,,Operativo,2
5B:39:57:64:77:D9,2017-01-21,,Mantenimiento,1
37:A7:13:D3:10:F8,2025-09-22,,Nuevo,5
6E:B3:FB:93:8B:1B,2014-12-17,,Operativo,1
77:F5:DB:25:1E:99,2021-04-04,,Operativo,4
94:4D:E4:F3:9C:C9,2024-06-15,,Operativo,2
DB:D9:43:8F:B1:D6,2025-11-28,,Operativo,2
B0:CF:5E:4D:58:5E,2018-11-10,,Operativo,3
DB:6D:D0:9C:50:BD,2021-06-26,,Mantenimiento,3
1E:10:3A:85:D2:9A,2015-12-05,,Reacondicionado,2
A1:6E:05:E6:3B:EE,2018-01-22,,Operativo,4
8A:C8:A2:04:DF:06,2018-01-24,,Nuevo,2
C6:C9:FD:38:A9:10,2026-05-06,,Operativo,1
AD:E2:50:58:81:55,2015-11-20,,Operativo,5
95:1E:B0:CF:EA:E1,2016-05-20,,Mantenimiento,1
A6:F0:85:0B:75:4C,2018-03-20,,Reacondicionado,3
01:14:DB:17:39:D1,2020-04-30,,Operativo,1
00:AC:48:08:11:88,2021-09-08,,Dañado,5
B5:74:0E:67:19:AB,2014-11-15,,Operativo,2
F8:02:8F:C9:0A:ED,2015-04-14,,Operativo,5
04:BB:00:D8:B9:F3,2021-05-28,,Operativo,2
F0:71:7D:EA:E9:42,2020-11-08,,Operativo,5
2B:BE:51:11:0F:9C,2017-04-25,,Operativo,5
5C:B1:D7:BD:72:F4,2015-10-04,,Operativo,3
F9:86:C5:A7:D1:BE,2018-08-03,,Operativo,4
C1:A0:D5:0A:A8:16,2015-12-22,,Operativo,3
49:FC:2A:18:98:BE,2017-03-21,,Operativo,5
05:DD:60:8E:2D:FA,2021-05-18,,Operativo,5
8F:72:06:17:6C:C6,2017-12-04,,Operativo,1
8A:84:2B:6F:77:96,2024-07-25,,Operativo,3
A2:01:EA:95:4E:41,2019-01-14,,Operativo,5
F0:E5:D6:66:CD:9F,2025-09-05,,Dañado,5
01:3E:4F:24:FA:90,2025-04-08,,Operativo,3
95:2A:31:CB:C1:C0,2022-03-15,,Dañado,1
02:76:FE:F0:97:4B,2019-07-13,,Nuevo,4
B6:DE:56:25:58:79,2015-03-31,,Operativo,2
08:D1:C0:F7:BF:67,2022-06-04,,Operativo,4
18:92:44:EC:87:2D,2014-11-27,,Operativo,2
19:CA:20:95:69:A7,2021-04-14,,Operativo,1
AC:F7:A9:52:BE:A2,2017-02-02,,Dañado,3
21:BA:D9:1E:C8:87,2021-02-27,,Operativo,2
A3:F6:90:49:D3:87,2016-01-22,,Operativo,2
0C:F6:3A:25:FB:E6,2024-08-15,,Operativo,2
62:4A:8E:59:61:82,2016-08-12,,Operativo,4
88:86:8F:74:E6:19,2022-05-26,,Operativo,5
4D:C4:64:66:BD:38,2016-07-24,,Operativo,4
DA:1E:DA:21:9E:E2,2017-10-20,,Operativo,5
90:00:34:E3:56:A1,2025-01-22,,Operativo,5
54:3F:81:9A:0F:16,2018-04-01,,Nuevo,3
FE:49:6E:F0:E2:6B,2019-08-19,,Operativo,5
78:C9:38:FD:AD:59,2016-05-16,,Nuevo,5
81:7E:C4:11:79:46,2016-09-25,,Operativo,4
AB:CA:4F:EE:DC:C2,2018-03-07,,Operativo,2
05:0C:3B:51:EA:CF,2024-05-19,,Operativo,2
BB:DF:5E:DC:D6:34,2017-04-11,,Operativo,4
4F:45:18:42:19:21,2024-09-23,,Operativo,1
8D:E3:00:BD:93:34,2022-03-22,,Operativo,4
75:3D:DE:D7:91:05,2016-04-11,,Operativo,2
17:FA:38:17:E5:95,2016-05-12,,Operativo,1
D2:13:93:C5:92:63,2024-06-05,,Operativo,3
AD:BC:0B:4A:1B:0A,2019-08-26,,Operativo,3
C4:B2:A9:5C:06:69,2014-11-27,,Reacondicionado,1
23:DA:F6:B6:A9:D4,2016-12-13,,Dañado,5
8F:DC:E3:2D:8B:42,2024-09-10,,Operativo,2
E3:D7:37:51:C4:25,2015-07-18,,Mantenimiento,4
E5:36:D5:05:9A:44,2023-07-21,,Operativo,1
A3:51:EA:B5:E8:6F,2018-12-19,,Operativo,2
80:26:4B:D3:7D:52,2021-05-12,,Operativo,3
D0:6E:36:34:88:27,2018-04-24,,Operativo,4
71:38:F6:9D:54:29,2019-06-07,,Operativo,4
A7:F1:D5:AB:EF:71,2015-01-01,,Operativo,5
BB:8F:EC:88:01:57,2016-12-21,,Operativo,2
C5:7A:04:30:7B:76,2020-10-04,,Operativo,5
30:14:25:7F:B0:A6,2019-07-09,,Operativo,4
AD:4D:5D:FB:38:D0,2016-06-05,,Operativo,2
D9:DE:7A:3F:77:80,2025-09-17,,Operativo,3
80:65:33:D2:47:DF,2025-05-24,,Mantenimiento,2
26:8A:FF:14:72:CB,2017-06-14,,Operativo,1
65:47:23:EA:0B:12,2024-07-13,,Reacondicionado,2
92:ED:CD:A4:C9:64,2020-10-09,,Operativo,2
6B:6B:30:06:8A:62,2015-02-04,,Operativo,3
EF:7F:39:40:D7:8A,2022-07-12,,Operativo,2
71:AA:5C:4A:EE:39,2021-04-07,,Reacondicionado,1
8E:EA:B1:04:10:08,2022-12-13,,Operativo,3
A9:76:C4:AD:63:3A,2018-03-30,,Operativo,4
C5:BE:8A:F0:7B:73,2018-07-19,,Operativo,4
4C:2B:D7:32:93:71,2016-09-06,,Operativo,1
BA:EA:BE:AE:90:34,2019-09-08,,Operativo,4
0F:90:9A:A4:EC:13,2020-09-22,,Operativo,1
08:75:10:F0:B5:76,2014-11-07,,Dañado,1
25:74:C6:6D:05:80,2016-05-10,,Operativo,1
90:1A:40:AD:EB:41,2025-01-06,,Mantenimiento,5
0E:50:C3:B3:E5:A1,2015-08-19,,Operativo,4
B3:A9:51:C0:5D:CF,2016-08-17,,Operativo,5
35:D0:B0:9D:E5:93,2024-01-13,,Reacondicionado,2
A6:D4:C6:95:41:B3,2018-08-11,,Operativo,5
87:64:7C:A0:BB:4E,2014-12-04,,Operativo,5
91:9E:C9:E2:FD:A4,2021-08-01,,Operativo,1
E2:55:29:7A:1E:A1,2015-02-13,,Operativo,4
4F:2D:52:0E:6C:D8,2015-09-05,,Operativo,5
DE:C3:2E:B4:DA:22,2019-09-18,,Operativo,3
41:63:0E:AC:20:CB,2023-07-07,,Dañado,3
A6:20:55:3C:1B:98,2018-04-28,,Nuevo,5
43:90:75:04:6F:C0,2021-01-09,,Reacondicionado,1
60:C5:F1:C9:05:D5,2017-04-21,,Operativo,4
12:97:E0:E2:EF:2A,2025-05-25,,Nuevo,5
B6:1B:12:38:09:F0,2022-06-15,,Operativo,1
98:C9:A9:EA:70:1F,2020-10-13,,Operativo,3
75:FD:9C:AC:1A:50,2021-01-15,,Nuevo,1
75:27:D3:39:06:6C,2019-01-10,,Operativo,3
38:E6:E8:6D:82:38,2018-05-30,,Operativo,5
CB:13:7A:A0:DA:88,2018-08-27,,Dañado,4
B3:75:58:F4:C2:B5,2017-07-15,,Mantenimiento,1
8C:46:0A:1F:CB:E2,2014-11-04,,Operativo,2
24:C4:C0:EF:F3:88,2016-02-03,,Operativo,2
42:89:26:D3:FD:AE,2021-09-10,,Operativo,4
14:46:EA:7E:07:03,2017-03-29,,Operativo,5
4B:82:E7:12:D2:FF,2024-10-12,,Operativo,5
C9:49:0C:90:62:B4,2020-02-16,,Nuevo,3
53:D1:79:C1:96:03,2019-10-18,,Dañado,1
5A:F5:9F:6E:B7:84,2026-05-08,,Operativo,1
26:83:3A:1E:D4:2A,2023-01-26,,Mantenimiento,4
40:77:4C:16:C0:07,2021-01-29,,Operativo,5
06:34:71:47:D3:E9,2019-07-20,,Nuevo,3
E4:8D:B7:63:C3:90,2021-07-14,,Mantenimiento,1
DC:0F:65:A2:4B:33,2022-02-15,,Operativo,2
31:F1:FF:AC:18:E8,2022-03-01,,Operativo,3
56:94:5F:62:79:20,2025-04-19,,Operativo,3
D7:2C:5F:06:52:56,2021-10-13,,Operativo,1
FF:63:69:B6:3D:34,2017-03-22,,Operativo,2
7D:EC:A5:06:35:78,2015-09-22,,Operativo,4
A7:3C:66:60:17:D1,2017-01-03,,Reacondicionado,3
59:DB:E2:4B:13:A2,2019-03-29,,Operativo,1
EB:10:60:35:05:80,2021-07-19,,Operativo,1
EB:1B:C9:29:26:1D,2017-08-05,,Operativo,5
D0:A8:64:ED:02:70,2023-09-10,,Operativo,3
2B:5C:DA:F2:E7:95,2019-11-26,,Operativo,1
4E:65:9B:00:E9:E2,2017-05-15,,Operativo,5
29:26:4C:D8:A5:DF,2019-10-30,,Operativo,4
93:07:1E:90:94:A8,2018-07-07,,Mantenimiento,5
FC:C7:D6:BD:80:5B,2025-06-02,,Dañado,1
57:60:94:77:8D:5A,2014-11-17,,Operativo,1
F9:90:4F:18:0D:31,2015-03-31,,Mantenimiento,4
EC:41:B5:79:6F:A0,2025-10-15,,Nuevo,4
09:DB:D9:9A:52:37,2024-01-22,,Mantenimiento,4
D2:BC:32:20:A8:DA,2023-07-12,,Operativo,1
E5:B1:50:18:40:AF,2025-10-09,,Operativo,4
8C:38:EC:EA:D9:2D,2016-09-27,,Operativo,5
F0:93:AF:A8:0B:88,2024-02-05,,Nuevo,1
AB:C6:CE:D9:E2:C1,2025-11-27,,Operativo,2
E1:20:31:89:4B:8E,2020-09-10,,Operativo,1
D0:FF:E3:F2:78:F7,2015-10-08,,Operativo,1
6F:DA:9F:A8:1D:96,2017-02-18,,Operativo,1
29:F1:2A:B0:A5:78,2014-11-07,,Mantenimiento,2
20:D0:9A:54:4A:5D,2024-07-27,,Dañado,1
BD:3C:EE:B1:F7:19,2016-06-07,,Mantenimiento,5
78:E0:A5:14:06:92,2021-08-08,,Operativo,2
61:49:BB:A5:27:83,2024-12-13,,Operativo,4
1B:0D:D1:D8:5A:74,2015-02-12,,Mantenimiento,1
E7:9B:78:28:C2:9F,2025-06-25,,Mantenimiento,2
1C:28:FC:33:DB:E4,2018-03-03,,Operativo,3
BA:AB:DC:52:CD:B4,2018-04-23,,Operativo,3
9C:2B:9F:62:3F:1D,2020-03-26,,Operativo,4
F7:B6:0F:19:CF:76,2018-02-27,,Dañado,3
8D:4A:BD:9E:42:58,2014-08-23,,Mantenimiento,1
A6:5C:00:CD:26:02,2014-09-20,,Operativo,4
5C:05:A8:9A:DD:00,2014-05-26,,Operativo,3
CC:D6:68:5C:46:B1,2024-07-26,,Operativo,2
95:95:D4:AE:F7:47,2025-10-14,,Operativo,4
14:34:F7:38:27:3F,2020-08-26,,Reacondicionado,4
1C:AF:40:D4:64:F9,2024-07-16,,Operativo,5
62:80:C8:56:D4:F6,2015-07-30,,Nuevo,5
3F:70:A2:C7:52:4D,2018-03-10,,Operativo,5
73:AC:9D:B7:F4:70,2025-09-30,,Operativo,4
F4:2C:15:5E:2D:37,2021-11-01,,Operativo,1
39:19:9A:AF:97:AB,2024-03-18,,Operativo,1
8F:9F:FC:0E:1A:7F,2018-01-14,,Operativo,5
B6:B3:96:4C:E0:B8,2017-12-22,,Operativo,3
A0:9F:50:78:FA:12,2019-04-06,,Operativo,4
15:7D:7E:75:03:9D,2022-07-05,,Operativo,2
D5:5D:DC:45:E7:08,2016-02-07,,Operativo,3
99:67:21:7E:67:A1,2021-03-04,,Operativo,2
41:5F:CE:FD:C6:3F,2021-10-16,,Operativo,4
0F:56:C0:99:4F:A9,2018-01-14,,Reacondicionado,4
2B:FD:CB:20:FD:E3,2016-02-23,,Operativo,1
CD:06:A4:31:24:59,2018-04-05,,Operativo,3
87:7D:D0:66:53:17,2023-03-20,,Operativo,2
6F:63:7A:F3:14:5C,2020-09-26,,Operativo,1
BB:99:A0:FE:BD:0E,2025-12-30,,Dañado,3
44:1E:B8:80:B8:E4,2023-03-23,,Nuevo,3
B9:8A:58:D2:A2:28,2020-03-19,,Mantenimiento,2
F7:0C:8F:BE:89:15,2016-03-09,,Operativo,5
F9:32:45:CA:B5:FE,2023-05-11,,Operativo,1
0A:A9:79:F9:5C:18,2023-11-22,,Operativo,3
66:B7:DC:38:6A:5D,2023-01-02,,Operativo,1
B6:D8:FD:8F:E6:FB,2017-12-17,,Mantenimiento,5
43:BA:D3:CD:A4:A0,2019-08-13,,Operativo,3
9E:76:B3:0C:66:C9,2021-01-09,,Operativo,4
18:8F:43:15:47:A9,2019-01-19,,Mantenimiento,4
5A:4C:A2:6E:DA:E8,2021-01-30,,Operativo,3
C9:FB:61:97:FD:F2,2018-01-29,,Operativo,2
DA:41:58:DF:B1:BE,2018-07-10,,Operativo,1
D7:72:1B:E1:7F:6E,2018-01-06,,Mantenimiento,5
E2:A5:7B:E5:04:29,2019-04-01,,Nuevo,2
C7:F1:96:AD:CC:F3,2020-08-27,,Nuevo,1
67:96:E3:21:02:7F,2023-01-08,,Operativo,4
85:B9:9B:C3:85:EC,2019-12-27,,Reacondicionado,3
2F:4C:C1:EE:2F:A7,2023-08-14,,Operativo,4
A5:80:8B:9E:17:79,2015-09-23,,Operativo,1
E0:D5:08:D2:C9:55,2019-05-01,,Dañado,1
8E:CF:F0:E9:96:2E,2020-08-28,,Operativo,2
4F:6D:65:8D:CB:3B,2022-07-29,,Operativo,3
1B:FE:B5:D1:42:E3,2019-10-03,,Operativo,4
D7:7C:8C:24:83:5F,2023-11-05,,Reacondicionado,1
89:68:A9:A3:73:22,2016-01-03,,Operativo,2
8F:61:DD:60:D4:EE,2021-04-21,,Operativo,1
D8:08:0B:E6:A7:CC,2022-08-04,,Operativo,5
D0:22:C8:67:EC:C0,2015-06-01,,Operativo,1
8B:8F:CC:63:C2:70,2016-03-01,,Mantenimiento,4
5B:D5:25:71:A7:80,2024-03-26,,Mantenimiento,5
0F:24:2C:AC:FF:0E,2015-11-12,,Operativo,4
3E:2C:65:93:BD:74,2025-12-08,,Mantenimiento,4
D4:93:B8:0E:7E:C3,2020-09-13,,Operativo,2
84:88:22:87:99:B4,2024-04-18,,Operativo,4
8B:75:35:98:D2:52,2015-09-25,,Operativo,2
D9:28:AB:2A:81:A7,2017-01-15,,Mantenimiento,2
73:20:70:09:40:46,2015-06-12,,Operativo,3
33:C2:8E:F1:B9:71,2022-04-28,,Mantenimiento,2
2F:7E:D1:51:48:F5,2022-06-21,,Nuevo,5
95:C1:F1:F4:52:C3,2023-02-09,,Operativo,1
71:86:6D:08:D4:E9,2014-08-17,,Operativo,2
E3:6B:77:43:3D:18,2015-11-28,,Dañado,1
14:6B:43:4E:EB:6A,2018-05-26,,Nuevo,5
77:06:27:A1:DC:04,2015-02-07,,Operativo,4
FA:D7:F5:1A:FC:4A,2017-09-28,,Operativo,3
F3:6D:7E:BC:8A:A3,2015-10-16,,Operativo,4
54:DE:8A:8B:77:78,2025-01-26,,Nuevo,3
1D:09:D0:70:2C:EC,2024-02-01,,Operativo,4
4D:F6:A4:1D:D4:42,2024-11-30,,Mantenimiento,5
C5:66:21:5E:A2:6B,2016-01-05,,Operativo,1
8F:3C:29:F3:62:15,2020-12-19,,Operativo,1
53:9F:42:8D:68:DC,2016-01-03,,Operativo,4
2A:CB:C5:6A:6E:AE,2016-07-18,,Operativo,1
00:8C:8F:B5:9A:55,2018-10-22,,Operativo,5
5A:72:B2:B1:32:A7,2016-05-09,,Operativo,2
EE:93:5B:3A:7A:32,2016-08-05,,Operativo,4
E9:1C:49:8D:EB:60,2022-09-19,,Operativo,5
B7:FC:A5:95:C4:4C,2022-03-21,,Operativo,4
7C:7A:05:1D:E9:92,2017-07-13,,Operativo,4
10:D7:81:30:B8:38,2023-03-28,,Reacondicionado,3
8C:F0:40:91:52:D9,2019-07-22,,Reacondicionado,5
0E:12:B9:E8:52:B0,2016-02-24,,Operativo,3
57:F7:17:43:A9:D4,2024-07-20,,Operativo,5
34:B3:FD:BD:55:90,2024-12-16,,Reacondicionado,2
67:EF:0F:E5:8E:84,2024-12-07,,Operativo,4
6D:B7:D1:55:9E:A0,2022-09-18,,Operativo,1
7E:A8:20:F7:F1:39,2023-04-21,,Operativo,3
30:7A:48:F1:9C:03,2022-08-09,,Operativo,2
3E:5C:A3:97:65:F1,2019-11-11,,Operativo,1
CD:8E:83:A4:E8:7A,2016-04-25,,Operativo,2
5F:FC:05:3D:B0:07,2014-11-10,,Operativo,5
02:82:27:EF:9A:97,2025-09-22,,Operativo,5
29:F4:C2:47:90:C9,2020-10-15,,Dañado,3
E3:59:8D:4D:C6:52,2020-02-02,,Dañado,3
AA:FD:69:ED:2D:85,2023-02-28,,Mantenimiento,4
7C:36:B7:6F:1F:41,2026-03-27,,Mantenimiento,4
AA:3A:8E:DE:F8:78,2019-12-17,,Operativo,3
E1:B5:75:F6:4A:2F,2014-08-16,,Reacondicionado,2
F1:24:35:5D:E7:64,2019-11-05,,Operativo,3
5E:C7:80:81:BA:9F,2016-01-09,,Operativo,1
85:54:C9:7F:3C:61,2019-07-21,,Operativo,4
61:FE:31:1A:44:9C,2018-11-12,,Nuevo,5
56:A6:D2:DC:3F:48,2016-02-16,,Operativo,2
27:7D:B6:25:45:46,2021-08-14,,Nuevo,2
C5:C3:90:48:93:F9,2018-05-23,,Mantenimiento,2
97:F4:B9:A5:FF:51,2023-12-22,,Operativo,2
A1:1A:D2:9A:85:0B,2023-01-30,,Nuevo,4
1C:54:0C:A8:19:D0,2015-12-06,,Mantenimiento,2
82:1C:FD:DD:56:2D,2015-12-05,,Operativo,3
